sleepStartTimestampGMT,sleepEndTimestampGMT,calendarDate,sleepWindowConfirmationType,deepSleepSeconds,lightSleepSeconds,remSleepSeconds,awakeSleepSeconds,unmeasurableSeconds,averageRespiration,lowestRespiration,highestRespiration,retro,awakeCount,avgSleepStress,restlessMomentCount,sleepScores.overallScore,sleepScores.qualityScore,sleepScores.durationScore,sleepScores.recoveryScore,sleepScores.deepScore,sleepScores.remScore,sleepScores.lightScore,sleepScores.awakeningsCountScore,sleepScores.awakeTimeScore,sleepScores.combinedAwakeScore,sleepScores.restfulnessScore,sleepScores.interruptionsScore,sleepScores.feedback,sleepScores.insight
2021-10-30 23:49:00,2021-10-31 09:18:00,2021-10-31,ENHANCED_CONFIRMED,8160.0,20280.0,5580.0,120.0,0.0,14.0,9.0,21.0,False,,,,,,,,,,,,,,,,,
2021-10-31 23:47:00,2021-11-01 08:03:00,2021-11-01,ENHANCED_CONFIRMED,3600.0,16500.0,9660.0,0.0,0.0,12.0,8.0,21.0,False,,,,,,,,,,,,,,,,,
2021-11-01 23:59:00,2021-11-02 08:13:00,2021-11-02,ENHANCED_CONFIRMED,780.0,17640.0,11160.0,60.0,0.0,11.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2021-11-02 23:08:00,2021-11-03 08:08:00,2021-11-03,ENHANCED_CONFIRMED,2460.0,21660.0,7860.0,420.0,0.0,13.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2021-11-03 23:38:00,2021-11-04 07:54:00,2021-11-04,ENHANCED_CONFIRMED,2220.0,20280.0,7020.0,240.0,0.0,13.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2021-11-05 01:51:00,2021-11-05 11:09:00,2021-11-05,AUTO_CONFIRMED_FINAL,20340.0,12840.0,,300.0,0.0,13.0,8.0,16.0,False,,,,,,,,,,,,,,,,,
2021-11-05 22:00:00,2021-11-06 08:48:00,2021-11-06,ENHANCED_CONFIRMED,5880.0,19920.0,12480.0,600.0,0.0,13.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2021-11-07 00:04:00,2021-11-07 09:05:00,2021-11-07,ENHANCED_CONFIRMED,8400.0,15840.0,8160.0,60.0,0.0,11.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2021-11-08 00:20:00,2021-11-08 08:54:00,2021-11-08,ENHANCED_CONFIRMED,0.0,20280.0,10500.0,60.0,0.0,13.0,8.0,17.0,False,,,,,,,,,,,,,,,,,
2021-11-08 23:31:00,2021-11-09 08:10:00,2021-11-09,ENHANCED_CONFIRMED,1320.0,16860.0,12780.0,180.0,0.0,12.0,9.0,21.0,False,,,,,,,,,,,,,,,,,
2021-11-09 22:00:00,2021-11-10 08:11:00,2021-11-10,ENHANCED_CONFIRMED,7020.0,21000.0,7860.0,780.0,0.0,13.0,8.0,21.0,False,,,,,,,,,,,,,,,,,
2021-11-10 23:17:00,2021-11-11 10:57:00,2021-11-11,ENHANCED_CONFIRMED,1080.0,26160.0,8580.0,2760.0,3420.0,14.0,9.0,23.0,False,,,,,,,,,,,,,,,,,
2021-11-12 00:22:00,2021-11-12 07:51:00,2021-11-12,ENHANCED_CONFIRMED,2940.0,15240.0,8760.0,0.0,0.0,13.0,8.0,20.0,False,,,,,,,,,,,,,,,,,
2021-11-12 22:28:00,2021-11-13 09:41:00,2021-11-13,ENHANCED_CONFIRMED,4020.0,20340.0,15780.0,240.0,0.0,14.0,8.0,21.0,False,,,,,,,,,,,,,,,,,
2021-11-14 00:50:00,2021-11-14 08:39:00,2021-11-14,ENHANCED_CONFIRMED,2520.0,14760.0,6840.0,0.0,4020.0,13.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2021-11-14 22:29:00,2021-11-15 08:18:00,2021-11-15,ENHANCED_CONFIRMED,2880.0,20460.0,11460.0,540.0,0.0,11.0,8.0,16.0,False,,,,,,,,,,,,,,,,,
2021-11-15 23:27:00,2021-11-16 08:28:00,2021-11-16,ENHANCED_CONFIRMED,3300.0,20640.0,6420.0,180.0,1920.0,14.0,8.0,23.0,False,,,,,,,,,,,,,,,,,
2021-11-16 23:03:00,2021-11-17 08:06:00,2021-11-17,ENHANCED_CONFIRMED,4200.0,20340.0,7560.0,480.0,0.0,13.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2021-11-17 22:16:00,2021-11-18 08:42:00,2021-11-18,ENHANCED_CONFIRMED,4140.0,22020.0,11100.0,300.0,0.0,12.0,8.0,17.0,False,,,,,,,,,,,,,,,,,
2021-11-18 22:18:00,2021-11-19 08:51:00,2021-11-19,ENHANCED_CONFIRMED,3180.0,22500.0,11640.0,660.0,0.0,13.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2021-11-20 00:02:00,2021-11-20 07:52:00,2021-11-20,ENHANCED_CONFIRMED,3780.0,15660.0,8520.0,240.0,0.0,14.0,8.0,23.0,False,,,,,,,,,,,,,,,,,
2021-11-20 23:52:00,2021-11-21 08:23:00,2021-11-21,ENHANCED_CONFIRMED,3360.0,19560.0,7740.0,0.0,0.0,14.0,8.0,22.0,False,,,,,,,,,,,,,,,,,
2021-11-22 00:18:00,2021-11-22 08:46:00,2021-11-22,ENHANCED_CONFIRMED,3180.0,17040.0,10200.0,60.0,0.0,13.0,8.0,22.0,False,,,,,,,,,,,,,,,,,
2021-11-22 23:03:00,2021-11-23 08:13:00,2021-11-23,ENHANCED_CONFIRMED,8280.0,17760.0,6720.0,240.0,0.0,13.0,8.0,20.0,False,,,,,,,,,,,,,,,,,
2021-11-23 22:02:00,2021-11-24 08:30:00,2021-11-24,ENHANCED_CONFIRMED,2820.0,25500.0,8940.0,420.0,0.0,12.0,8.0,23.0,False,,,,,,,,,,,,,,,,,
2021-11-24 22:21:00,2021-11-25 08:39:00,2021-11-25,ENHANCED_CONFIRMED,6180.0,21060.0,9240.0,600.0,0.0,12.0,8.0,21.0,False,,,,,,,,,,,,,,,,,
2021-11-25 23:31:00,2021-11-26 07:56:00,2021-11-26,ENHANCED_CONFIRMED,4440.0,20940.0,4560.0,360.0,0.0,13.0,9.0,20.0,False,,,,,,,,,,,,,,,,,
2021-11-26 22:42:00,2021-11-27 08:00:00,2021-11-27,ENHANCED_CONFIRMED,1860.0,21780.0,9780.0,60.0,0.0,12.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2021-11-28 00:05:00,2021-11-28 11:30:00,2021-11-28,ENHANCED_CONFIRMED,2460.0,25380.0,12000.0,1260.0,0.0,13.0,8.0,21.0,False,,,,,,,,,,,,,,,,,
2021-11-28 23:57:00,2021-11-29 11:55:00,2021-11-29,AUTO_CONFIRMED_FINAL,29640.0,13440.0,,0.0,0.0,14.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2021-11-29 22:55:00,2021-11-30 07:28:00,2021-11-30,ENHANCED_CONFIRMED,660.0,18600.0,11220.0,300.0,0.0,14.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2021-11-30 23:25:00,2021-12-01 08:29:00,2021-12-01,ENHANCED_CONFIRMED,6000.0,18240.0,8340.0,60.0,0.0,13.0,9.0,20.0,False,,,,,,,,,,,,,,,,,
2021-12-01 23:23:00,2021-12-02 09:20:00,2021-12-02,ENHANCED_CONFIRMED,2400.0,23100.0,7200.0,600.0,2520.0,12.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2021-12-02 23:29:00,2021-12-03 09:17:00,2021-12-03,ENHANCED_CONFIRMED,1980.0,23400.0,9240.0,660.0,0.0,12.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2021-12-03 23:16:00,2021-12-04 09:50:00,2021-12-04,ENHANCED_CONFIRMED,3240.0,23400.0,11280.0,120.0,0.0,13.0,8.0,21.0,False,,,,,,,,,,,,,,,,,
2021-12-04 23:20:00,2021-12-05 08:37:00,2021-12-05,ENHANCED_CONFIRMED,1620.0,21300.0,10020.0,480.0,0.0,13.0,8.0,23.0,False,,,,,,,,,,,,,,,,,
2021-12-06 00:25:00,2021-12-06 07:53:00,2021-12-06,ENHANCED_CONFIRMED,7440.0,10320.0,9120.0,0.0,0.0,11.0,8.0,20.0,False,,,,,,,,,,,,,,,,,
2021-12-06 21:46:00,2021-12-07 08:34:00,2021-12-07,ENHANCED_CONFIRMED,2640.0,22260.0,13140.0,840.0,0.0,15.0,9.0,23.0,False,,,,,,,,,,,,,,,,,
2021-12-07 21:54:00,2021-12-08 08:26:00,2021-12-08,ENHANCED_CONFIRMED,1740.0,26580.0,8940.0,660.0,0.0,13.0,8.0,21.0,False,,,,,,,,,,,,,,,,,
2021-12-08 22:31:00,2021-12-09 08:51:00,2021-12-09,OFF_WRIST,0.0,0.0,,0.0,0.0,,,,False,,,,,,,,,,,,,,,,,
2021-12-09 21:43:00,2021-12-10 08:59:00,2021-12-10,ENHANCED_CONFIRMED,3660.0,23280.0,11700.0,180.0,1740.0,12.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2021-12-10 23:52:00,2021-12-11 06:52:00,2021-12-11,ENHANCED_CONFIRMED,0.0,15720.0,9240.0,240.0,0.0,13.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2021-12-11 23:16:00,2021-12-12 09:50:00,2021-12-12,ENHANCED_CONFIRMED,3600.0,23460.0,10800.0,180.0,0.0,14.0,8.0,23.0,False,,,,,,,,,,,,,,,,,
2021-12-13 00:01:00,2021-12-13 08:42:00,2021-12-13,ENHANCED_CONFIRMED,2640.0,18300.0,9900.0,420.0,0.0,14.0,9.0,22.0,False,,,,,,,,,,,,,,,,,
2021-12-14 00:08:00,2021-12-14 08:50:00,2021-12-14,ENHANCED_CONFIRMED,1740.0,19080.0,10500.0,0.0,0.0,14.0,9.0,23.0,False,,,,,,,,,,,,,,,,,
2021-12-14 23:34:00,2021-12-15 08:45:00,2021-12-15,ENHANCED_CONFIRMED,3300.0,23820.0,5640.0,300.0,0.0,13.0,9.0,19.0,False,,,,,,,,,,,,,,,,,
2021-12-15 23:28:00,2021-12-16 09:09:00,2021-12-16,ENHANCED_CONFIRMED,3840.0,17280.0,13260.0,480.0,0.0,13.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2021-12-17 00:44:00,2021-12-17 08:43:00,2021-12-17,ENHANCED_CONFIRMED,2400.0,18900.0,7140.0,300.0,0.0,12.0,8.0,17.0,False,,,,,,,,,,,,,,,,,
2021-12-17 23:53:00,2021-12-18 08:58:00,2021-12-18,ENHANCED_CONFIRMED,6720.0,17580.0,8280.0,120.0,0.0,13.0,9.0,19.0,False,,,,,,,,,,,,,,,,,
2020-08-05 23:03:00,2020-08-06 07:02:00,2020-08-06,ENHANCED_CONFIRMED_FINAL,480.0,18000.0,9720.0,540.0,0.0,13.0,8.0,17.0,False,,,,,,,,,,,,,,,,,
2020-08-06 22:31:00,2020-08-07 07:20:00,2020-08-07,ENHANCED_CONFIRMED,780.0,17640.0,13260.0,60.0,0.0,15.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2020-08-07 22:37:00,2020-08-08 06:23:00,2020-08-08,ENHANCED_CONFIRMED,6540.0,12060.0,9180.0,180.0,0.0,15.0,11.0,21.0,False,,,,,,,,,,,,,,,,,
2020-08-08 22:36:00,2020-08-09 08:18:00,2020-08-09,ENHANCED_CONFIRMED_FINAL,3720.0,21000.0,9720.0,480.0,0.0,14.0,8.0,22.0,False,,,,,,,,,,,,,,,,,
2020-08-09 20:50:00,2020-08-10 06:50:00,2020-08-10,ENHANCED_CONFIRMED_FINAL,420.0,21360.0,13740.0,480.0,0.0,15.0,10.0,24.0,False,,,,,,,,,,,,,,,,,
2020-08-10 19:40:00,2020-08-11 07:09:00,2020-08-11,ENHANCED_CONFIRMED_FINAL,0.0,28020.0,12540.0,780.0,0.0,14.0,9.0,20.0,False,,,,,,,,,,,,,,,,,
2020-08-11 22:26:00,2020-08-12 07:12:00,2020-08-12,ENHANCED_CONFIRMED_FINAL,2160.0,17700.0,10080.0,300.0,1320.0,15.0,9.0,22.0,False,,,,,,,,,,,,,,,,,
2020-08-12 22:31:00,2020-08-13 07:13:00,2020-08-13,ENHANCED_CONFIRMED_FINAL,2220.0,19680.0,9180.0,240.0,0.0,14.0,9.0,21.0,False,,,,,,,,,,,,,,,,,
2020-08-13 21:47:00,2020-08-14 06:08:00,2020-08-14,ENHANCED_CONFIRMED_FINAL,2520.0,19800.0,7680.0,60.0,0.0,14.0,8.0,22.0,False,,,,,,,,,,,,,,,,,
2020-08-14 22:31:00,2020-08-15 06:29:00,2020-08-15,ENHANCED_CONFIRMED_FINAL,2160.0,16800.0,9360.0,360.0,0.0,16.0,10.0,22.0,False,,,,,,,,,,,,,,,,,
2020-08-15 22:08:00,2020-08-16 07:38:00,2020-08-16,ENHANCED_CONFIRMED_FINAL,480.0,22860.0,8460.0,660.0,1740.0,14.0,9.0,19.0,False,,,,,,,,,,,,,,,,,
2020-08-16 22:09:00,2020-08-17 07:39:00,2020-08-17,ENHANCED_CONFIRMED_FINAL,1140.0,25980.0,6960.0,120.0,0.0,13.0,9.0,17.0,False,,,,,,,,,,,,,,,,,
2020-08-17 22:31:00,2020-08-18 05:49:00,2020-08-18,ENHANCED_CONFIRMED,2400.0,18300.0,5400.0,180.0,0.0,13.0,9.0,19.0,False,,,,,,,,,,,,,,,,,
2020-08-18 20:25:00,2020-08-19 05:38:00,2020-08-19,ENHANCED_CONFIRMED_FINAL,1140.0,23100.0,8820.0,120.0,0.0,15.0,9.0,22.0,False,,,,,,,,,,,,,,,,,
2020-08-19 21:43:00,2020-08-20 05:46:00,2020-08-20,ENHANCED_CONFIRMED_FINAL,3540.0,17880.0,7320.0,240.0,0.0,17.0,11.0,23.0,False,,,,,,,,,,,,,,,,,
2020-08-20 20:08:00,2020-08-21 05:43:00,2020-08-21,ENHANCED_CONFIRMED_FINAL,540.0,22500.0,11220.0,240.0,0.0,14.0,11.0,20.0,False,,,,,,,,,,,,,,,,,
2020-08-21 20:50:00,2020-08-22 06:03:00,2020-08-22,ENHANCED_CONFIRMED,1320.0,24180.0,7620.0,60.0,0.0,15.0,11.0,19.0,False,,,,,,,,,,,,,,,,,
2020-08-23 01:49:00,2020-08-23 06:33:00,2020-08-23,ENHANCED_CONFIRMED_FINAL,5700.0,10380.0,960.0,0.0,0.0,19.0,12.0,22.0,False,,,,,,,,,,,,,,,,,
2020-08-23 23:08:00,2020-08-24 07:53:00,2020-08-24,ENHANCED_CONFIRMED_FINAL,3300.0,18720.0,8700.0,780.0,0.0,16.0,10.0,21.0,False,,,,,,,,,,,,,,,,,
2020-08-24 22:20:00,2020-08-25 07:30:00,2020-08-25,ENHANCED_CONFIRMED_FINAL,3180.0,24000.0,5400.0,420.0,0.0,14.0,9.0,21.0,False,,,,,,,,,,,,,,,,,
2020-08-25 22:48:00,2020-08-26 06:39:00,2020-08-26,ENHANCED_CONFIRMED_FINAL,5580.0,15240.0,7020.0,420.0,0.0,14.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2020-08-26 21:13:00,2020-08-27 07:32:00,2020-08-27,ENHANCED_CONFIRMED_FINAL,3960.0,23820.0,9180.0,180.0,0.0,13.0,9.0,21.0,False,,,,,,,,,,,,,,,,,
2020-08-27 22:24:00,2020-08-28 07:47:00,2020-08-28,ENHANCED_CONFIRMED_FINAL,1320.0,22980.0,9240.0,240.0,0.0,15.0,9.0,23.0,False,,,,,,,,,,,,,,,,,
2020-08-28 22:00:00,2020-08-29 07:05:00,2020-08-29,ENHANCED_CONFIRMED_FINAL,2640.0,17820.0,11940.0,300.0,0.0,13.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-08-30 00:36:00,2020-08-30 06:32:00,2020-08-30,ENHANCED_CONFIRMED_FINAL,480.0,16260.0,4560.0,60.0,0.0,14.0,9.0,22.0,False,,,,,,,,,,,,,,,,,
2020-08-30 23:22:00,2020-08-31 07:09:00,2020-08-31,ENHANCED_CONFIRMED_FINAL,960.0,16440.0,10440.0,180.0,0.0,14.0,9.0,23.0,False,,,,,,,,,,,,,,,,,
2020-08-31 22:20:00,2020-09-01 06:38:00,2020-09-01,ENHANCED_CONFIRMED_FINAL,1380.0,19740.0,8520.0,240.0,0.0,12.0,8.0,20.0,False,,,,,,,,,,,,,,,,,
2020-09-01 22:48:00,2020-09-02 07:30:00,2020-09-02,ENHANCED_CONFIRMED,720.0,17820.0,12480.0,300.0,0.0,14.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-09-02 23:45:00,2020-09-03 07:24:00,2020-09-03,ENHANCED_CONFIRMED_FINAL,2280.0,17700.0,7500.0,60.0,0.0,13.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2020-09-03 22:09:00,2020-09-04 07:29:00,2020-09-04,ENHANCED_CONFIRMED_FINAL,3240.0,17940.0,11460.0,960.0,0.0,13.0,8.0,17.0,False,,,,,,,,,,,,,,,,,
2020-09-04 21:56:00,2020-09-05 05:16:00,2020-09-05,ENHANCED_CONFIRMED_FINAL,2220.0,18180.0,5880.0,120.0,0.0,15.0,8.0,22.0,False,,,,,,,,,,,,,,,,,
2020-09-05 22:05:00,2020-09-06 08:21:00,2020-09-06,ENHANCED_CONFIRMED,1320.0,23220.0,11760.0,660.0,0.0,14.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-09-07 00:16:00,2020-09-07 07:16:00,2020-09-07,ENHANCED_CONFIRMED_FINAL,540.0,16860.0,7500.0,300.0,0.0,14.0,8.0,22.0,False,,,,,,,,,,,,,,,,,
2020-09-07 22:41:00,2020-09-08 07:20:00,2020-09-08,ENHANCED_CONFIRMED,2160.0,20040.0,8820.0,120.0,0.0,13.0,9.0,16.0,False,,,,,,,,,,,,,,,,,
2020-09-08 22:51:00,2020-09-09 07:09:00,2020-09-09,ENHANCED_CONFIRMED,1080.0,16500.0,12180.0,120.0,0.0,13.0,9.0,18.0,False,,,,,,,,,,,,,,,,,
2020-09-09 23:14:00,2020-09-10 07:19:00,2020-09-10,ENHANCED_CONFIRMED,2580.0,19080.0,7380.0,60.0,0.0,14.0,8.0,20.0,False,,,,,,,,,,,,,,,,,
2020-09-10 23:07:00,2020-09-11 07:16:00,2020-09-11,ENHANCED_CONFIRMED,3660.0,16440.0,9180.0,60.0,0.0,13.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-09-11 22:36:00,2020-09-12 08:33:00,2020-09-12,ENHANCED_CONFIRMED,3480.0,24240.0,7260.0,840.0,0.0,13.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-09-12 22:13:00,2020-09-13 08:27:00,2020-09-13,ENHANCED_CONFIRMED,4440.0,22800.0,9300.0,300.0,0.0,12.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-09-13 20:23:00,2020-09-14 07:44:00,2020-09-14,ENHANCED_CONFIRMED,3780.0,25740.0,10620.0,720.0,0.0,13.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-09-14 23:07:00,2020-09-15 07:30:00,2020-09-15,ENHANCED_CONFIRMED,1020.0,21060.0,7800.0,300.0,0.0,14.0,9.0,22.0,False,,,,,,,,,,,,,,,,,
2020-09-15 22:43:00,2020-09-16 07:14:00,2020-09-16,ENHANCED_CONFIRMED,240.0,20520.0,9540.0,360.0,0.0,13.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-09-16 21:57:00,2020-09-17 07:16:00,2020-09-17,ENHANCED_CONFIRMED,1800.0,19620.0,9720.0,360.0,2040.0,11.0,8.0,17.0,False,,,,,,,,,,,,,,,,,
2020-09-17 23:29:00,2020-09-18 07:28:00,2020-09-18,ENHANCED_CONFIRMED,1440.0,20040.0,6840.0,420.0,0.0,11.0,8.0,15.0,False,,,,,,,,,,,,,,,,,
2020-09-18 22:53:00,2020-09-19 05:43:00,2020-09-19,ENHANCED_CONFIRMED,1680.0,15420.0,6900.0,600.0,0.0,16.0,8.0,23.0,False,,,,,,,,,,,,,,,,,
2020-09-19 23:09:00,2020-09-20 09:17:00,2020-09-20,ENHANCED_CONFIRMED,4260.0,22920.0,8820.0,480.0,0.0,14.0,9.0,20.0,False,,,,,,,,,,,,,,,,,
2020-09-20 22:35:00,2020-09-21 07:16:00,2020-09-21,ENHANCED_CONFIRMED,0.0,18000.0,12900.0,360.0,0.0,12.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-09-21 22:04:00,2020-09-22 07:21:00,2020-09-22,ENHANCED_CONFIRMED,2460.0,22260.0,7380.0,1320.0,0.0,12.0,8.0,21.0,False,,,,,,,,,,,,,,,,,
2020-09-22 22:34:00,2020-09-23 06:37:00,2020-09-23,ENHANCED_CONFIRMED,1140.0,19320.0,8280.0,240.0,0.0,13.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-09-23 23:26:00,2020-09-24 07:33:00,2020-09-24,ENHANCED_CONFIRMED,4800.0,15420.0,8940.0,60.0,0.0,13.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-09-24 22:12:00,2020-09-25 07:10:00,2020-09-25,ENHANCED_CONFIRMED,1980.0,18780.0,11280.0,240.0,0.0,12.0,8.0,17.0,False,,,,,,,,,,,,,,,,,
2020-09-25 23:17:00,2020-09-26 08:20:00,2020-09-26,ENHANCED_CONFIRMED,3060.0,19500.0,8940.0,1080.0,0.0,14.0,8.0,21.0,False,,,,,,,,,,,,,,,,,
2020-09-26 23:05:00,2020-09-27 09:34:00,2020-09-27,ENHANCED_CONFIRMED,2040.0,26460.0,9000.0,240.0,0.0,13.0,8.0,21.0,False,,,,,,,,,,,,,,,,,
2020-09-27 22:51:00,2020-09-28 07:37:00,2020-09-28,ENHANCED_CONFIRMED,420.0,22560.0,8100.0,480.0,0.0,13.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-09-28 22:06:00,2020-09-29 07:26:00,2020-09-29,ENHANCED_CONFIRMED,1080.0,19500.0,12300.0,60.0,660.0,13.0,8.0,17.0,False,,,,,,,,,,,,,,,,,
2020-09-29 22:56:00,2020-09-30 07:40:00,2020-09-30,ENHANCED_CONFIRMED,2220.0,20100.0,8880.0,240.0,0.0,13.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2020-09-30 23:11:00,2020-10-01 06:30:00,2020-10-01,ENHANCED_CONFIRMED,1380.0,18480.0,6240.0,180.0,0.0,15.0,8.0,22.0,False,,,,,,,,,,,,,,,,,
2020-10-01 22:10:00,2020-10-02 07:30:00,2020-10-02,ENHANCED_CONFIRMED,3840.0,18540.0,11160.0,60.0,0.0,15.0,9.0,20.0,False,,,,,,,,,,,,,,,,,
2020-10-03 00:16:00,2020-10-03 08:36:00,2020-10-03,ENHANCED_CONFIRMED,2280.0,18120.0,9420.0,180.0,0.0,14.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-10-03 22:29:00,2020-10-04 09:17:00,2020-10-04,ENHANCED_CONFIRMED,0.0,23400.0,15060.0,420.0,0.0,13.0,8.0,20.0,False,,,,,,,,,,,,,,,,,
2020-10-04 23:22:00,2020-10-05 07:22:00,2020-10-05,ENHANCED_CONFIRMED,1140.0,19620.0,7680.0,360.0,0.0,14.0,8.0,22.0,False,,,,,,,,,,,,,,,,,
2020-10-05 22:33:00,2020-10-06 07:48:00,2020-10-06,ENHANCED_CONFIRMED,2880.0,23940.0,6360.0,120.0,0.0,13.0,8.0,20.0,False,,,,,,,,,,,,,,,,,
2020-10-06 21:55:00,2020-10-07 07:26:00,2020-10-07,ENHANCED_CONFIRMED,2700.0,19680.0,11460.0,420.0,0.0,14.0,8.0,20.0,False,,,,,,,,,,,,,,,,,
2020-10-07 23:23:00,2020-10-08 07:22:00,2020-10-08,ENHANCED_CONFIRMED,900.0,17640.0,10020.0,180.0,0.0,12.0,8.0,17.0,False,,,,,,,,,,,,,,,,,
2020-10-08 23:02:00,2020-10-09 07:26:00,2020-10-09,ENHANCED_CONFIRMED,0.0,22920.0,6000.0,300.0,1020.0,12.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2020-10-09 22:50:00,2020-10-10 08:07:00,2020-10-10,ENHANCED_CONFIRMED,240.0,22620.0,10140.0,420.0,0.0,14.0,9.0,23.0,False,,,,,,,,,,,,,,,,,
2020-10-10 22:10:00,2020-10-11 09:38:00,2020-10-11,ENHANCED_CONFIRMED,5700.0,23940.0,11460.0,180.0,0.0,13.0,8.0,21.0,False,,,,,,,,,,,,,,,,,
2020-10-11 22:40:00,2020-10-12 07:48:00,2020-10-12,ENHANCED_CONFIRMED,420.0,20640.0,11580.0,240.0,0.0,13.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-10-12 23:28:00,2020-10-13 06:06:00,2020-10-13,ENHANCED_CONFIRMED,3360.0,15060.0,5220.0,240.0,0.0,12.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-10-13 22:09:00,2020-10-14 07:36:00,2020-10-14,ENHANCED_CONFIRMED,1080.0,19920.0,12660.0,360.0,0.0,13.0,8.0,22.0,False,,,,,,,,,,,,,,,,,
2020-10-14 22:11:00,2020-10-15 07:25:00,2020-10-15,ENHANCED_CONFIRMED,1380.0,17880.0,13020.0,960.0,0.0,13.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-10-15 22:54:00,2020-10-16 07:21:00,2020-10-16,ENHANCED_CONFIRMED,2220.0,19980.0,8220.0,0.0,0.0,14.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-10-16 23:00:00,2020-10-17 08:32:00,2020-10-17,ENHANCED_CONFIRMED,3240.0,18480.0,12300.0,300.0,0.0,12.0,8.0,18.0,False,,,,,,,,,,,,,,,,,
2020-10-17 22:52:00,2020-10-18 09:06:00,2020-10-18,ENHANCED_CONFIRMED,3120.0,17760.0,15840.0,120.0,0.0,14.0,8.0,21.0,False,,,,,,,,,,,,,,,,,
2020-10-18 23:12:00,2020-10-19 07:30:00,2020-10-19,ENHANCED_CONFIRMED,600.0,16980.0,12000.0,300.0,0.0,13.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
2020-10-19 22:03:00,2020-10-20 07:32:00,2020-10-20,ENHANCED_CONFIRMED,1500.0,23220.0,9000.0,420.0,0.0,12.0,8.0,17.0,False,,,,,,,,,,,,,,,,,
2020-10-20 22:27:00,2020-10-21 07:03:00,2020-10-21,ENHANCED_CONFIRMED,2100.0,21780.0,6840.0,240.0,0.0,13.0,8.0,21.0,False,,,,,,,,,,,,,,,,,
2020-10-21 22:11:00,2020-10-22 07:10:00,2020-10-22,ENHANCED_CONFIRMED,3540.0,19680.0,8280.0,840.0,0.0,14.0,9.0,22.0,False,,,,,,,,,,,,,,,,,
2020-10-22 22:09:00,2020-10-23 07:09:00,2020-10-23,ENHANCED_CONFIRMED,4260.0,20880.0,6960.0,300.0,0.0,12.0,8.0,20.0,False,,,,,,,,,,,,,,,,,
2020-10-24 00:03:00,2020-10-24 06:59:00,2020-10-24,ENHANCED_CONFIRMED,3420.0,15240.0,6300.0,0.0,0.0,15.0,9.0,21.0,False,,,,,,,,,,,,,,,,,
2020-10-24 23:21:00,2020-10-25 08:01:00,2020-10-25,ENHANCED_CONFIRMED,2280.0,20460.0,8400.0,60.0,0.0,12.0,8.0,20.0,False,,,,,,,,,,,,,,,,,
2020-10-25 22:36:00,2020-10-26 08:22:00,2020-10-26,ENHANCED_CONFIRMED,960.0,23880.0,9720.0,600.0,0.0,12.0,8.0,17.0,False,,,,,,,,,,,,,,,,,
2020-10-26 22:00:00,2020-10-27 08:21:00,2020-10-27,ENHANCED_CONFIRMED,2700.0,21960.0,12540.0,60.0,0.0,14.0,9.0,21.0,False,,,,,,,,,,,,,,,,,
2020-10-27 23:43:00,2020-10-28 08:06:00,2020-10-28,ENHANCED_CONFIRMED,1080.0,16800.0,12240.0,60.0,0.0,14.0,8.0,19.0,False,,,,,,,,,,,,,,,,,
